employee_id,home_area,home_lat,home_lon,nearest_station,station_line,distance_to_station_km,walking_time_min,waiting_time_min,transit_time_min,transfer_time_min,n_transfers,door_to_door_time_min,commute_group,connectivity_score,adoption_potential_score,adoption_potential_group,current_transport_mode,car_access,driving_license
EMP0117,Kaltenkirchen,53.86096675140363,9.960308653506779,Kaltenkirchen,AKN-A1,2.70328758356868,36.0438344475824,6.0,32.301300428389254,5.0,1,91.34513487597165,>60 min,0.0,18.0,Low potential,mixed,True,True
EMP0118,Quickborn,53.740528704319885,9.9016499679135,Quickborn,AKN-A1,0.9289466720891676,12.385955627855568,6.0,13.913233809220717,5.0,1,49.29918943707628,46-60 min,53.9333406879809,59.7,Medium potential,public_transport,True,True
EMP0119,Fuhlsbüttel,53.63076976449256,10.012828277898668,Fuhlsbüttel Nord,U1,0.8534236620575331,11.378982160767109,6.0,17.539507146385766,0.0,0,46.918489307152875,46-60 min,76.62939315326587,81.8,High potential,public_transport,False,True
EMP0120,Alsterdorf,53.59130996312333,9.995463813881054,Alsterdorf,U1,1.185829009616144,15.811053461548585,6.0,28.022717289082095,0.0,0,61.83377075063068,>60 min,64.76304597796243,44.0,Low potential,car,True,True
EMP0121,Alsterdorf,53.6031686339765,9.990926866542633,Alsterdorf,U1,0.5349844902755525,7.133126537007366,6.0,24.82134066225855,0.0,0,49.95446719926592,46-60 min,87.99716985822636,57.5,Medium potential,car,True,True
EMP0122,Quickborn,53.71033362276048,9.868108331099895,Quickborn,AKN-A1,3.5183117736377003,46.91082364850267,6.0,14.888699840805922,5.0,1,84.7995234893086,>60 min,0.0,30.4,Low potential,bike,False,False
EMP0123,Norderstedt,53.698694690798725,10.000119162229126,Norderstedt Mitte,U1,1.181248364208413,15.749978189445509,6.0,1.2769755709552009,0.0,0,35.02695376040071,31-45 min,64.92656780182693,58.8,Medium potential,car,True,True
EMP0124,Fuhlsbüttel,53.63648017656554,10.040060797175004,Kiwittsmoor,U1,1.8215469999061686,24.287293332082246,6.0,17.30012945980194,0.0,0,59.58742279188419,46-60 min,42.06891535168699,56.9,Medium potential,bike,False,True
EMP0125,Norderstedt,53.67629702058447,9.961910713684633,Garstedt,U1,2.0741011408145327,27.6546818775271,6.0,7.392174917331829,0.0,0,53.046856794858925,46-60 min,33.05313044151574,43.8,Low potential,bike,True,True
EMP0126,Ohlsdorf,53.615330726370544,10.04657169738916,Ohlsdorf,U1,1.8319178484425664,24.425571312567552,6.0,23.000419378616538,0.0,0,65.4259906911841,>60 min,41.69869239908035,61.1,Medium potential,public_transport,False,True
EMP0127,Langenhorn (Hamburg),53.66175898240685,10.052397341595814,Kiwittsmoor,U1,2.820941379259121,37.61255172345494,6.0,12.727193039591656,0.0,0,68.3397447630466,>60 min,6.39211063855587,48.9,Medium potential,public_transport,False,True
EMP0128,Norderstedt,53.69937477949325,9.966543779116895,Friedrichsgabe,AKN-A1,0.3085888882215062,4.114518509620083,6.0,3.4689389873198113,5.0,1,30.583457496939893,31-45 min,76.07913614627309,83.1,High potential,bike,False,False
EMP0129,Norderstedt,53.65374328033796,10.034026647331183,Kiwittsmoor,U1,1.3178486248020445,17.57131499736059,6.0,12.676782632767504,0.0,0,48.24809763012809,46-60 min,60.050153723815924,76.1,High potential,public_transport,False,True
EMP0130,Alsterdorf,53.625410277409024,9.956092806670647,Fuhlsbüttel Nord,U1,2.982765874211804,39.770211656157386,6.0,19.838601088683472,0.0,0,77.60881274484086,>60 min,0.6152311368261776,16.0,Low potential,car,True,True
EMP0131,Norderstedt,53.682203527867166,9.942622428606013,Friedrichsgabe,AKN-A1,2.478438837043724,33.045851160582984,6.0,6.540454321884917,5.0,1,62.5863054824679,>60 min,0.0,24.1,Low potential,car,True,True
EMP0132,Henstedt-Ulzburg,53.75154731015883,9.961209746181895,Quickborn,AKN-A1,4.192082289270478,55.894430523606374,6.0,11.64898374828121,5.0,1,90.54341427188758,>60 min,0.0,9.0,Low potential,car,True,True
EMP0133,Alsterdorf,53.59063758229754,9.9896968051409,Alsterdorf,U1,1.3760756529791187,18.347675373054916,6.0,28.22247579352443,0.0,0,64.57015116657935,>60 min,57.971540559466916,58.9,Medium potential,bike,False,True
EMP0134,Langenhorn (Hamburg),53.64517317587999,10.005575537661928,Langenhorn Nord,U1,0.6700022102503842,8.933362803338456,6.0,13.513259485926284,0.0,0,40.44662228926474,31-45 min,83.17724998688085,61.3,Medium potential,car,True,True
EMP0135,Alsterdorf,53.62134591529826,9.937942769478004,Fuhlsbüttel Nord,U1,4.225603381050784,56.34137841401046,6.0,21.953149603184922,0.0,0,96.29452801719538,>60 min,0.0,9.0,Low potential,car,True,True
EMP0136,Norderstedt,53.69114048362648,9.890432494972606,Hasloh,AKN-A1,3.420848413686745,45.61131218248994,6.0,12.055772896842742,5.0,1,80.66708507933268,>60 min,0.0,40.2,Low potential,public_transport,False,True
EMP0137,Henstedt-Ulzburg,53.809933575264694,9.977756177636945,Henstedt-Ulzburg,AKN-A1,1.4742008715914106,19.65601162121881,6.0,22.305946430045488,5.0,1,64.9619580512643,>60 min,34.468624859530124,33.2,Low potential,car,True,True
EMP0138,Ohlsdorf,53.619308515076064,10.022613665279028,Ohlsdorf,U1,0.20711044728560832,2.7614726304747776,6.0,20.879597466018534,0.0,0,41.64107009649331,31-45 min,99.70175659987926,91.6,High potential,public_transport,False,False
EMP0139,Kaltenkirchen,53.84115636434461,9.95779214035023,Kaltenkirchen,AKN-A1,0.5945637303571539,7.927516404762052,6.0,28.559599099572605,5.0,1,59.48711550433465,46-60 min,65.87028485940913,64.1,Medium potential,bike,False,True
EMP0140,Norderstedt,53.68696079613015,10.043470256099784,Garstedt,U1,3.602020083646709,48.02693444862279,6.0,7.917610776535374,0.0,0,73.94454522515817,>60 min,0.0,43.9,Low potential,public_transport,False,False
EMP0141,Ohlsdorf,53.62672527068482,10.035418910779194,Ohlsdorf,U1,1.2192234959072012,16.256313278762683,6.0,19.48637935307051,0.0,0,53.742692631833194,46-60 min,63.57091543318917,74.1,High potential,public_transport,False,False
EMP0142,Ohlsdorf,53.63559221170472,10.047945150153108,Kiwittsmoor,U1,2.3056402737086867,30.741870316115822,6.0,18.06961018100147,0.0,0,66.81148049711729,>60 min,24.78754820654192,33.7,Low potential,bike,True,True
EMP0143,Henstedt-Ulzburg,53.77600304559692,10.055357424397508,Henstedt-Ulzburg,AKN-A1,5.674641456278114,75.6618860837082,6.0,17.07350234755497,5.0,1,115.73538843126317,>60 min,0.0,35.0,Low potential,public_transport,False,True
EMP0144,Alsterdorf,53.61845678758316,9.963750154582323,Fuhlsbüttel Nord,U1,2.6624813566267242,35.49975142168966,6.0,21.300267924926402,0.0,0,74.80001934661607,>60 min,12.048883779460018,21.0,Low potential,car,True,True
EMP0145,Fuhlsbüttel,53.65274345968127,10.058371440903798,Kiwittsmoor,U1,2.737115441179898,36.49487254906531,6.0,15.16328458658797,0.0,0,69.65815713565328,>60 min,9.384564553179365,23.1,Low potential,car,True,True
EMP0146,Langenhorn (Hamburg),53.655664498343576,9.963322308891719,Garstedt,U1,2.8500475600395614,38.00063413386082,6.0,11.802375223637439,0.0,0,67.80300935749827,>60 min,5.353065843926174,22.9,Low potential,car,True,True
EMP0147,Langenhorn (Hamburg),53.65296124065102,9.998474496190367,Ochsenzoll,U1,0.78417092646084,10.4556123528112,6.0,11.320339424415845,0.0,0,39.77595177722705,31-45 min,79.10160670056734,86.5,High potential,public_transport,False,True
EMP0148,Ohlsdorf,53.59918395881375,10.008266015858522,Alsterdorf,U1,0.6950121881299004,9.26682917506534,6.0,25.964598015802963,0.0,0,53.2314271908683,46-60 min,82.2844331819025,66.0,Medium potential,public_transport,True,True
EMP0149,Fuhlsbüttel,53.6063751148442,10.007560012896727,Alsterdorf,U1,0.7749405617719929,10.332540823626571,6.0,24.012571099237093,0.0,0,52.345111922863666,46-60 min,79.4311161767445,65.6,Medium potential,public_transport,True,True
EMP0150,Norderstedt,53.70671094868671,10.079160946965784,Norderstedt Mitte,U1,6.231371526434691,83.08495368579587,6.0,13.750580511945548,0.0,0,114.83553419774141,>60 min,0.0,35.0,Low potential,public_transport,False,False
EMP0151,Hamburg-Innenstadt,53.495228186712055,10.007068084523024,Hamburg Hauptbahnhof,U1,6.401712040107518,85.35616053476691,6.0,54.09428162107508,0.0,0,157.45044215584198,>60 min,0.0,35.0,Low potential,public_transport,False,True
EMP0152,Hamburg-Innenstadt,53.528658139053995,10.06622004744503,Hamburg Hauptbahnhof,U1,4.750858388498381,63.34477851331174,6.0,46.40235488938574,0.0,0,127.74713340269747,>60 min,0.0,9.0,Low potential,car,True,True
EMP0153,Norderstedt,53.696662279870175,9.96678601934133,Friedrichsgabe,AKN-A1,0.23118461099814336,3.082461479975245,6.0,3.3438061163244353,5.0,1,29.42626759629968,<=30 min,78.84234688620832,92.1,High potential,public_transport,False,False
EMP0154,Ohlsdorf,53.598240819085106,10.051217272323392,Ohlsdorf,U1,3.2114215279780733,42.818953706374316,6.0,27.61339763269271,0.0,0,88.43235133906703,>60 min,0.0,9.9,Low potential,car,True,True
EMP0155,Norderstedt,53.70395238779522,9.908534448125499,Hasloh,AKN-A1,1.5777030147395177,21.0360401965269,6.0,10.127121991214699,5.0,1,54.1631621877416,46-60 min,30.773761425460883,50.0,Medium potential,public_transport,True,True
EMP0156,Quickborn,53.74274228103702,9.902869447414014,Quickborn,AKN-A1,1.1476123546141535,15.301498061522045,6.0,14.082619024645403,5.0,1,52.38411708616745,46-60 min,46.12732034798428,66.6,Medium potential,mixed,False,False
EMP0157,Langenhorn (Hamburg),53.66691728353795,10.018854413117497,Ochsenzoll,U1,1.2704329320834429,16.93910576111257,6.0,8.383434836955793,0.0,0,43.322540598068365,31-45 min,61.742819246464364,79.3,High potential,public_transport,False,True
EMP0158,Quickborn,53.732670012391566,9.845174640518097,Quickborn,AKN-A1,4.007549547001132,53.4339939600151,6.0,18.685445241957012,5.0,1,95.11943920197211,>60 min,0.0,21.0,Low potential,public_transport,True,True
EMP0159,Kaltenkirchen,53.849525198777364,9.930293002773714,Kaltenkirchen,AKN-A1,2.5655058199746925,34.20674426632924,6.0,30.762257043530564,5.0,1,87.9690013098598,>60 min,0.0,10.1,Low potential,car,True,True
EMP0160,Kaltenkirchen,53.81160952713278,9.987467452800004,Henstedt-Ulzburg,AKN-A1,1.8101635882373546,24.135514509831392,6.0,22.553406667854905,5.0,1,69.6889211776863,>60 min,22.475285212742634,53.0,Medium potential,public_transport,False,False
EMP0161,Norderstedt,53.67339611976958,9.97039107587987,Garstedt,U1,1.5050789167923202,20.06771889056427,6.0,7.078644647327696,0.0,0,45.146363537891965,46-60 min,53.366327296810866,54.3,Medium potential,bike,True,True
EMP0162,Henstedt-Ulzburg,53.77870383975116,10.024505848189342,Henstedt-Ulzburg,AKN-A1,3.740443604959008,49.872581399453445,6.0,16.515915702666717,5.0,1,89.38849710212017,>60 min,0.0,9.3,Low potential,car,True,True
EMP0163,Langenhorn (Hamburg),53.66757586220596,10.002921183000336,Garstedt,U1,0.9760232677161315,13.01364356954842,6.0,7.43757102995031,0.0,0,38.451214599498726,31-45 min,72.25278039722798,71.1,High potential,public_transport,True,True
EMP0164,Norderstedt,53.70912106775699,9.971313817925422,Tanneneck,AKN-A1,1.1674359547924187,15.56581273056558,6.0,3.949044016579441,5.0,1,42.514856747145025,31-45 min,45.41964905536699,60.9,Medium potential,public_transport,True,True
EMP0165,Ohlsdorf,53.64658016250906,10.03688592083186,Kiwittsmoor,U1,1.2316687539420963,16.422250052561285,6.0,14.608651232549024,0.0,0,49.03090128511031,46-60 min,63.12663932989254,55.1,Medium potential,bike,True,True
EMP0166,Langenhorn (Hamburg),53.61291639652271,9.988641014273293,Alsterdorf,U1,1.4029678196126354,18.706237594835137,6.0,22.197112860659885,0.0,0,58.90335045549502,46-60 min,57.01153258151719,43.3,Low potential,car,True,True
EMP0167,Hamburg-Innenstadt,53.57886806157889,10.011372778281913,Alsterdorf,U1,2.683591562952945,35.7812208393726,6.0,31.493167009307207,0.0,0,85.27438784867981,>60 min,11.295282674516749,41.0,Low potential,public_transport,False,False
EMP0168,Hamburg-Innenstadt,53.48853256124485,9.979437812777647,Hamburg Hauptbahnhof,U1,7.373231669551182,98.30975559401577,6.0,55.94193157117127,0.0,0,172.25168716518704,>60 min,0.0,32.0,Low potential,mixed,False,True
EMP0169,Langenhorn (Hamburg),53.59878584334818,10.020209189581283,Alsterdorf,U1,1.4583163223755675,19.44421763167423,6.0,26.288116946914226,0.0,0,63.73233457858846,>60 min,55.03567823909452,52.0,Medium potential,public_transport,True,True
EMP0170,Henstedt-Ulzburg,53.772226675338615,9.955013890039373,Henstedt-Ulzburg,AKN-A1,3.0626077859611525,40.83477047948203,6.0,15.652592783552462,5.0,1,79.4873632630345,>60 min,0.0,14.8,Low potential,car,True,True
EMP0171,Langenhorn (Hamburg),53.67196183328044,9.991450469496375,Garstedt,U1,0.274260601185737,3.6568080158098266,6.0,6.204157868759503,0.0,0,27.860965884569328,<=30 min,97.3046019063511,91.0,High potential,bike,False,True
EMP0172,Ohlsdorf,53.6124131335089,9.975610016803053,Alsterdorf,U1,1.9269857611010603,25.69314348134747,6.0,22.539761594065475,0.0,0,66.23290507541294,>60 min,38.304917704651885,59.6,Medium potential,public_transport,False,True
EMP0173,Langenhorn (Hamburg),53.67615056516356,9.986734565182138,Garstedt,U1,0.4779149093807293,6.372198791743057,6.0,5.238429430243473,0.0,0,29.61062822198653,<=30 min,90.0344639782544,95.4,High potential,public_transport,False,True
EMP0174,Henstedt-Ulzburg,53.77022226570393,9.944086778458217,Henstedt-Ulzburg,AKN-A1,3.6297503374326765,48.39667116576902,6.0,15.709117959791493,5.0,1,87.10578912556052,>60 min,0.0,15.1,Low potential,bike,True,True
EMP0175,Norderstedt,53.72558776909063,9.97497645096306,Tanneneck,AKN-A1,2.639838852143337,35.197851361911155,6.0,6.413920089579038,5.0,1,64.6117714514902,>60 min,0.0,23.0,Low potential,car,True,True
EMP0176,Norderstedt,53.667049785593434,9.939853483234778,Garstedt,U1,3.603013493330179,48.04017991106905,6.0,11.709549513072425,0.0,0,77.74972942414148,>60 min,0.0,15.8,Low potential,car,True,True
EMP0177,Fuhlsbüttel,53.60500424340314,10.018192213516173,Alsterdorf,U1,1.3345365344948865,17.79382045993182,6.0,24.573316853353838,0.0,0,60.36713731328565,>60 min,59.454421640984556,52.2,Medium potential,mixed,True,True
EMP0178,Henstedt-Ulzburg,53.79894573449613,9.954290406302642,Henstedt-Ulzburg,AKN-A1,1.4733819439344462,19.645092585792618,6.0,20.64425037697481,5.0,1,63.28934296276743,>60 min,34.49785928659446,46.1,Medium potential,public_transport,True,True
EMP0179,Hamburg-Innenstadt,53.54327289612176,9.974475657193969,Hamburg Hauptbahnhof,U1,2.389792216967601,31.86389622623468,6.0,41.18677175553586,0.0,0,91.05066798177054,>60 min,21.78345642065198,38.5,Low potential,mixed,False,False
EMP0180,Kaltenkirchen,53.8437006971665,9.987015880217957,Kaltenkirchen,AKN-A1,1.7692458117642051,23.589944156856067,6.0,28.73594394213418,5.0,1,75.32588809899025,>60 min,23.93598536344114,50.3,Medium potential,public_transport,False,True
EMP0181,Hamburg-Innenstadt,53.52452340589038,9.97814402647919,Hamburg Hauptbahnhof,U1,3.673820992519203,48.98427990025604,6.0,46.212612111524365,0.0,0,113.1968920117804,>60 min,0.0,32.0,Low potential,mixed,False,False
EMP0182,Hamburg-Innenstadt,53.5692209527384,9.984072284077568,Hamburg Hauptbahnhof,U1,2.3679367467776222,31.572489957034964,6.0,34.0626740897446,0.0,0,83.63516404677955,>60 min,22.563662271305617,45.3,Medium potential,public_transport,False,False
EMP0183,Ohlsdorf,53.58978914205863,10.077269137240647,Ohlsdorf,U1,5.083180235812856,67.77573647750475,6.0,31.296566983169246,0.0,0,117.072303460674,>60 min,0.0,9.0,Low potential,car,True,True
EMP0184,Langenhorn (Hamburg),53.62641299505601,10.022434673943573,Ohlsdorf,U1,0.6738100100449194,8.984133467265591,6.0,18.992680260835183,0.0,0,45.97681372810077,46-60 min,83.0413175337243,84.2,High potential,public_transport,False,False
EMP0185,Kaltenkirchen,53.84831248274942,9.98485221797376,Kaltenkirchen,AKN-A1,1.939182320588642,25.855764274515227,6.0,29.633717126156387,5.0,1,78.48948140067162,>60 min,17.86951974764891,32.7,Low potential,public_transport,True,True
EMP0186,Quickborn,53.7157123122008,9.877089002560933,Quickborn,AKN-A1,2.6775451338222087,35.70060178429611,6.0,14.147137656313305,5.0,1,72.84773944060942,>60 min,0.0,23.0,Low potential,bike,True,True
EMP0187,Langenhorn (Hamburg),53.60751181516789,9.995324970879764,Alsterdorf,U1,0.6730304892632939,8.973739856843919,6.0,23.631492491338868,0.0,0,50.60523234818279,46-60 min,83.06914519742787,67.7,Medium potential,public_transport,True,True
EMP0188,Norderstedt,53.66890685460102,10.00424298475668,Garstedt,U1,0.9357268335515023,12.476357780686698,6.0,7.118052134259709,0.0,0,37.59440991494641,31-45 min,73.69129960648931,78.6,High potential,bike,False,True
EMP0189,Kaltenkirchen,53.81891244837311,10.020856230520197,Henstedt-Ulzburg,AKN-A1,3.8237513008486763,50.98335067798235,6.0,24.108780249639906,5.0,1,98.09213092762226,>60 min,0.0,35.0,Low potential,public_transport,False,True
EMP0190,Langenhorn (Hamburg),53.651630513986646,10.019875548441275,Kiwittsmoor,U1,0.5810782363656869,7.747709818209158,6.0,12.291813069335301,0.0,0,38.03952288754446,31-45 min,86.35169574737627,63.6,Medium potential,car,True,True
EMP0191,Henstedt-Ulzburg,53.78906366779514,9.986137035944902,Henstedt-Ulzburg,AKN-A1,1.0630383814949909,14.173845086599878,6.0,18.221494051952753,5.0,1,55.39533913855263,46-60 min,49.1464779349416,42.9,Low potential,car,True,True
EMP0192,Langenhorn (Hamburg),53.670364824917804,10.020981284658266,Ochsenzoll,U1,1.6623327134850465,22.16443617980062,6.0,7.727484434918797,0.0,0,47.89192061471942,46-60 min,47.752614521442695,46.6,Medium potential,car,True,True
EMP0193,Norderstedt,53.7189852328,10.002149073929964,Friedrichsgabe,AKN-A1,3.1913492672766535,42.55132356368871,6.0,4.7346728333758055,5.0,1,70.28599639706451,>60 min,0.0,19.9,Low potential,car,True,True
EMP0194,Hamburg-Innenstadt,53.53589473080758,9.979377368032987,Hamburg Hauptbahnhof,U1,2.6154257641645002,34.87234352219333,6.0,43.124164424438526,0.0,0,95.99650794663185,>60 min,13.728694290323972,17.6,Low potential,bike,True,True
EMP0195,Norderstedt,53.68459045075011,9.925361889430315,Tanneneck,AKN-A1,2.9929726709198246,39.906302278930994,6.0,8.283068186237388,5.0,1,71.18937046516838,>60 min,0.0,31.4,Low potential,public_transport,True,True
EMP0196,Norderstedt,53.720517598920416,10.008793195728776,Norderstedt Mitte,U1,3.584824731452151,47.797663086028685,6.0,7.296860381756969,0.0,0,73.09452346778565,>60 min,0.0,30.3,Low potential,public_transport,True,True
EMP0197,Alsterdorf,53.58169567979435,10.007008052286169,Alsterdorf,U1,2.3017639882871985,30.690186510495977,6.0,30.680435349657802,0.0,0,79.37062186015378,>60 min,24.92592548867586,22.3,Low potential,car,True,True
EMP0198,Hamburg-Innenstadt,53.56019806353008,10.028437333528514,Hamburg Hauptbahnhof,U1,1.6433306025366041,21.911074700488054,6.0,36.82836545908815,0.0,0,76.7394401595762,>60 min,48.43095994288057,30.9,Low potential,car,True,True
EMP0199,Norderstedt,53.678932979461884,10.060271665698556,Ochsenzoll,U1,4.222177384386672,56.295698458488964,6.0,11.181081555721681,0.0,0,85.47678001421065,>60 min,0.0,11.5,Low potential,car,True,True
EMP0200,Langenhorn (Hamburg),53.68988636311789,9.967303650683002,Friedrichsgabe,AKN-A1,0.8650114077141804,11.533485436189071,6.0,3.392854683598513,5.0,1,37.92634011978758,31-45 min,56.21572889078992,54.6,Medium potential,car,True,True
EMP0201,Kaltenkirchen,53.84450226059946,10.017512298324867,Kaltenkirchen,AKN-A1,3.692964452974551,49.23952603966068,6.0,28.977383730611006,5.0,1,101.21690977027168,>60 min,0.0,35.0,Low potential,public_transport,False,True
EMP0202,Henstedt-Ulzburg,53.79797901219376,9.962688914875043,Henstedt-Ulzburg,AKN-A1,0.9116591599778068,12.155455466370757,6.0,20.262520587904465,5.0,1,55.41797605427522,46-60 min,54.55047763242942,44.5,Low potential,car,True,True
EMP0203,Ohlsdorf,53.63169578174286,10.003485047154426,Fuhlsbüttel Nord,U1,0.5008703133477048,6.678270844636065,6.0,17.119930565089746,0.0,0,41.798201409725806,31-45 min,89.2149922248,62.4,Medium potential,car,True,True
EMP0204,Norderstedt,53.72167129676285,9.988740326307017,Tanneneck,AKN-A1,2.892501529234374,38.56668705645831,6.0,5.262173962305953,5.0,1,66.82886101876426,>60 min,0.0,33.8,Low potential,public_transport,True,True
EMP0205,Norderstedt,53.69186139227039,9.96937020024195,Friedrichsgabe,AKN-A1,0.6283550179740915,8.37806690632122,6.0,3.0766622790162237,5.0,1,34.45472918533744,31-45 min,64.66398913249573,85.1,High potential,public_transport,False,True
EMP0206,Langenhorn (Hamburg),53.66102832369598,9.992313662031929,Ochsenzoll,U1,1.0121917658893755,13.495890211858342,6.0,9.144447767819585,0.0,0,40.64033797967792,31-45 min,70.96162199894931,57.6,Medium potential,car,True,True
EMP0207,Norderstedt,53.69471596448925,9.976799060459422,Friedrichsgabe,AKN-A1,0.5442377183353974,7.256502911138631,6.0,2.179760604172033,5.0,1,32.436263515310664,31-45 min,67.66684419572775,61.1,Medium potential,car,True,True
EMP0208,Quickborn,53.72728852787894,9.911758746476579,Quickborn,AKN-A1,0.698129975432604,9.30839967243472,6.0,11.47079107661286,5.0,1,43.77919074904758,31-45 min,62.173133087531696,79.2,High potential,public_transport,False,True
EMP0209,Norderstedt,53.724141396884455,10.00560062944486,Friedrichsgabe,AKN-A1,3.776927319184378,50.35903092245837,6.0,5.781379554557488,5.0,1,79.14041047701586,>60 min,0.0,15.0,Low potential,car,True,True
EMP0210,Ohlsdorf,53.63213625689262,9.959650493743624,Fuhlsbüttel Nord,U1,2.7898813919389855,37.19841855918648,6.0,17.92863042876852,0.0,0,73.12704898795499,>60 min,7.500903248266411,20.6,Low potential,car,True,True
EMP0211,Quickborn,53.728451897601005,9.920042863291023,Quickborn,AKN-A1,1.026628561546145,13.688380820615267,6.0,10.825721073785559,5.0,1,47.514101894400824,46-60 min,50.44625114038652,47.6,Medium potential,car,True,True
EMP0212,Alsterdorf,53.62513455243733,10.048465402025839,Ohlsdorf,U1,1.9340152243393716,25.786869657858286,6.0,20.658739148406,0.0,0,64.44560880626429,>60 min,38.05397694255382,34.5,Low potential,car,True,True
EMP0213,Norderstedt,53.68075201627378,9.916375766760346,Hasloh,AKN-A1,3.653394649533191,48.711928660442545,6.0,9.466382605613738,5.0,1,81.17831126605628,>60 min,0.0,18.4,Low potential,bike,True,True
EMP0214,Hamburg-Innenstadt,53.563835595026326,9.927994105700328,Hamburg Hauptbahnhof,U1,5.354273646895609,71.39031529194146,6.0,37.11049513839564,0.0,0,126.50081043033711,>60 min,0.0,35.0,Low potential,public_transport,False,True
EMP0215,Quickborn,53.72651542501493,9.921994598295072,Quickborn,AKN-A1,1.2453961198862462,16.60528159848328,6.0,10.424939246186664,5.0,1,50.03022084466994,46-60 min,42.63659399430419,43.9,Low potential,car,True,True
EMP0216,Kaltenkirchen,53.844651976544476,9.947890739344723,Kaltenkirchen,AKN-A1,1.3185892430443868,17.58118990725849,6.0,29.414350308377948,5.0,1,69.99554021563644,>60 min,40.02371481947054,58.1,Medium potential,public_transport,False,False
EMP0217,Norderstedt,53.66770355639808,9.988452423591383,Garstedt,U1,0.7871662546836405,10.49555006244854,6.0,7.414091859601534,0.0,0,35.90964192205007,31-45 min,78.99467820240451,62.6,Medium potential,car,True,True
EMP0218,Norderstedt,53.67879720252188,9.967349123612285,Garstedt,U1,1.7777659367429157,23.703545823238876,6.0,6.2911956569764875,0.0,0,47.99474148021537,46-60 min,43.631830325873565,45.3,Medium potential,car,True,True
EMP0219,Henstedt-Ulzburg,53.78310192140798,9.951633514330755,Henstedt-Ulzburg,AKN-A1,2.221026901091072,29.613692014547627,6.0,17.769998541280348,5.0,1,70.38369055582797,>60 min,7.80811229351675,26.7,Low potential,bike,True,True
EMP0220,Fuhlsbüttel,53.60677558878632,9.95208777892262,Alsterdorf,U1,3.12477642678052,41.663685690406936,6.0,24.84847401427541,0.0,0,84.51215970468235,>60 min,0.0,38.0,Low potential,public_transport,False,False
EMP0221,Langenhorn (Hamburg),53.64102800232915,10.065233059691225,Kiwittsmoor,U1,3.15941636858063,42.125551581075065,6.0,18.318714393817306,0.0,0,78.44426597489237,>60 min,0.0,15.4,Low potential,car,True,True
EMP0222,Ohlsdorf,53.587224431142864,9.982816194813628,Alsterdorf,U1,1.930171887223322,25.735625162977627,6.0,29.205729889088115,0.0,0,72.94135505206575,>60 min,38.19117802209641,55.9,Medium potential,public_transport,False,False
EMP0223,Quickborn,53.77249507302405,9.855824426954351,Quickborn,AKN-A1,5.53220839354378,73.76277858058373,6.0,21.90603191436278,5.0,1,118.66881049494651,>60 min,0.0,9.0,Low potential,car,True,True
EMP0224,Henstedt-Ulzburg,53.79485855430354,10.022628128392128,Henstedt-Ulzburg,AKN-A1,3.0431162711957,40.57488361594267,6.0,19.543289050679796,5.0,1,83.11817266662246,>60 min,0.0,12.8,Low potential,car,True,True
EMP0225,Langenhorn (Hamburg),53.6292844454598,9.96644297005845,Fuhlsbüttel Nord,U1,2.3014714401503813,30.686285868671753,6.0,18.350415940705805,0.0,0,67.03670180937756,>60 min,24.936368996226076,29.2,Low potential,car,True,True
EMP0226,Henstedt-Ulzburg,53.773866469731416,9.96234638282563,Henstedt-Ulzburg,AKN-A1,2.7016305996538565,36.021741328718086,6.0,15.730635373803354,5.0,1,74.75237670252145,>60 min,0.0,43.4,Low potential,public_transport,False,True
EMP0227,Norderstedt,53.69908770159106,10.052480037097645,Norderstedt Mitte,U1,4.316692016954499,57.55589355939332,6.0,9.156946157055067,0.0,0,84.71283971644839,>60 min,0.0,34.9,Low potential,mixed,False,True
EMP0228,Ohlsdorf,53.62686850710503,9.983727499987646,Fuhlsbüttel Nord,U1,1.1537014563181736,15.382686084242312,6.0,18.488564558808616,0.0,0,51.87125064305093,46-60 min,65.90994901104183,68.3,Medium potential,bike,False,False
EMP0229,Quickborn,53.730382747695764,9.938640835532933,Hasloh,AKN-A1,2.079092668126917,27.72123557502556,6.0,9.484714165351262,5.0,1,60.20594974037682,>60 min,12.87494078103407,52.3,Medium potential,mixed,False,True
EMP0230,Norderstedt,53.65363515603197,9.975575527386315,Ochsenzoll,U1,2.1140981742427054,28.187975656569407,6.0,11.598643003501719,0.0,0,57.78661866007113,46-60 min,31.625299366814918,62.3,Medium potential,public_transport,False,False
EMP0231,Norderstedt,53.70325745276241,10.045636311535073,Norderstedt Mitte,U1,4.016188718451858,53.549182912691435,6.0,8.310989124240798,0.0,0,79.86017203693223,>60 min,0.0,33.1,Low potential,bike,False,True
EMP0232,Fuhlsbüttel,53.63790713214344,9.992462259057106,Langenhorn Nord,U1,1.1045405456676878,14.727207275569171,6.0,15.402922025280434,0.0,0,48.1301293008496,46-60 min,67.66491606412113,78.4,High potential,public_transport,False,True
EMP0233,Henstedt-Ulzburg,53.83351918561733,10.054359049611202,Kaltenkirchen,AKN-A1,6.018272836120374,80.24363781493832,6.0,27.5722433640985,5.0,1,130.8158811790368,>60 min,0.0,27.5,Low potential,bike,False,True
EMP0234,Alsterdorf,53.61893347624711,10.10502840325149,Ohlsdorf,U1,5.597521979062584,74.63362638750112,6.0,26.999239804024025,0.0,0,119.63286619152515,>60 min,0.0,32.0,Low potential,mixed,False,True
